-5.0000,1.2317,1.9960
-4.9394,1.3002,1.9354
-4.8788,1.3068,1.8748
-4.8182,1.2561,1.8142
-4.7576,1.2928,1.7536
-4.6970,1.3232,1.6930
-4.6364,1.3290,1.6324
-4.5758,1.2883,1.5718
-4.5152,1.2139,1.5112
-4.4545,1.2057,1.4506
-4.3939,1.1902,1.3900
-4.3333,1.1914,1.3294
-4.2727,1.1033,1.2687
-4.2121,1.1883,1.2081
-4.1515,1.0683,1.1475
-4.0909,1.0550,1.0869
-4.0303,1.0142,1.0263
-3.9697,0.8787,0.9657
-3.9091,0.8787,0.9051
-3.8485,0.8586,0.8445
-3.7879,0.6947,0.7839
-3.7273,0.7652,0.7233
-3.6667,0.6104,0.6627
-3.6061,0.5361,0.6021
-3.5455,0.5113,0.5415
-3.4848,0.4673,0.4809
-3.4242,0.4014,0.4203
-3.3636,0.3750,0.3597
-3.3030,0.3006,0.2990
-3.2424,0.2102,0.2384
-3.1818,0.1673,0.1778
-3.1212,0.0931,0.1172
-3.0606,0.0697,0.0566
-3.0000,-0.0273,-0.0040
-2.9394,-0.1493,-0.0646
-2.8788,-0.1554,-0.1252
-2.8182,-0.2056,-0.1858
-2.7576,-0.2830,-0.2464
-2.6970,-0.3619,-0.3070
-2.6364,-0.3966,-0.3676
-2.5758,-0.4246,-0.4282
-2.5152,-0.5057,-0.4888
-2.4545,-0.4961,-0.5494
-2.3939,-0.6460,-0.6100
-2.3333,-0.7615,-0.6706
-2.2727,-0.7530,-0.7313
-2.2121,-0.7780,-0.7919
-2.1515,-0.8532,-0.8525
-2.0909,-0.8818,-0.9131
-2.0303,-0.9685,-0.9737
-1.9697,-0.9853,-1.0343
-1.9091,-1.1077,-1.0949
-1.8485,-1.1692,-1.1555
-1.7879,-1.2476,-1.2161
-1.7273,-1.3511,-1.2767
-1.6667,-1.3122,-1.3373
-1.6061,-1.4451,-1.3979
-1.5455,-1.4810,-1.4585
-1.4848,-1.5471,-1.5191
-1.4242,-1.6126,-1.5797
-1.3636,-1.6496,-1.6403
-1.3030,-1.8010,-1.7010
-1.2424,-1.8352,-1.7616
-1.1818,-1.8261,-1.8222
-1.1212,-1.9380,-1.8828
-1.0606,-2.0673,-1.9434
-1.0000,-2.0710,-2.0040
-0.9394,-2.2800,-2.0646
-0.8788,-2.2477,-2.1252
-0.8182,-2.3650,-2.1858
-0.7576,-2.5025,-2.2464
-0.6970,-2.4840,-2.3070
-0.6364,-2.6266,-2.3676
-0.5758,-2.7814,-2.4282
-0.5152,-2.8796,-2.4888
-0.4545,-2.9898,-2.5494
-0.3939,-3.1435,-2.6100
-0.3333,-3.2807,-2.6706
-0.2727,-3.3764,-2.7313
-0.2121,-3.6651,-2.7919
-0.1515,-3.8056,-2.8525
-0.0909,-3.9478,-2.9131
-0.0303,-4.0056,-2.9737
0.0303,-4.0610,-3.0343
0.0909,-4.0714,-3.0949
0.1515,-4.2308,-3.1555
0.2121,-4.4674,-3.2161
0.2727,-4.6042,-3.2767
0.3333,-4.5908,-3.3373
0.3939,-4.7535,-3.3979
0.4545,-4.9614,-3.4585
0.5152,-4.9708,-3.5191
0.5758,-5.1509,-3.5797
0.6364,-5.2485,-3.6403
0.6970,-5.3494,-3.7010
0.7576,-5.5718,-3.7616
0.8182,-5.6167,-3.8222
0.8788,-5.7922,-3.8828
0.9394,-5.8581,-3.9434
1.0000,-6.0073,-4.0040
